posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
777,41:14:01,20:54:54,Marlène CHARLON,FALICOUNTRAILPLAISIR,Francia,F,VET-B,utmb,2019
778,41:14:14,20:55:07,Damien DELBECQ,NONE,Francia,M,SENIOR,utmb,2019
779,41:15:07,20:56:00,Hugh LOVATT,NONE,Reino Unido,M,SENIOR,utmb,2019
780,41:15:08,20:56:01,Patrick PALMIE,EKIP TRAIL RODELLE,Francia,M,VET-B,utmb,2019
781,41:15:15,20:56:08,Annemette SKOV,TEJN.IF,Dinamarca,F,VET-A,utmb,2019
782,41:15:16,20:56:09,Stephane FOLKMANN,NONE,Francia,M,VET-A,utmb,2019
783,41:15:27,20:56:20,Jean DAMAS,NONE,Bélgica,M,VET-A,utmb,2019
784,41:16:16,20:57:09,Łukasz LIPOWICZ,NONE,Polonia,M,VET-A,utmb,2019
785,41:16:18,20:57:11,Jean DE SOLA,NONE,Francia,M,VET-A,utmb,2019
786,41:16:24,20:57:17,Pengpeng XIONG,NONE,China,M,SENIOR,utmb,2019
787,41:16:42,20:57:35,Zhengang LUO,NONE,China,M,SENIOR,utmb,2019
788,41:16:47,20:57:40,Pierre GRATTIER,SNOS SA,Francia,M,SENIOR,utmb,2019
789,41:16:49,20:57:42,Casper STULEMEIJER,NONE,Países Bajos,M,SENIOR,utmb,2019
790,41:17:22,20:58:15,Raul ORTAS ABELLANAS,A.D. CLUB LITERA MONTANA,España,M,VET-A,utmb,2019
791,41:17:23,20:58:16,Allombert,CSL ROSNY,Francia,M,VET-A,utmb,2019
792,41:18:49,20:59:42,Georg HOLZNER,MST,Austria,M,VET-B,utmb,2019
793,41:21:09,21:02:02,Alberto GRANDICELLI,LIBERO,Italia,M,VET-A,utmb,2019
794,41:21:15,21:02:08,Eric YUM,NONE,Hong Kong,M,VET-B,utmb,2019
795,41:22:20,21:03:13,Andrew MCKILLOP,ST ALBANS STRIDERS,Reino Unido,M,VET-A,utmb,2019
796,41:23:21,21:04:14,Katarzyna ZEBRAKOWSKA,ULTRAMARATONPODKARPACKI.PL,Polonia,F,VET-A,utmb,2019
797,41:23:57,21:04:50,Radek OKIENCZUK,NONE,Polonia,M,SENIOR,utmb,2019
798,41:24:20,21:05:13,Olivier FAURE,US TALENCE,Francia,M,VET-A,utmb,2019
799,41:26:06,21:06:59,Laurent BRUNEAU,NONE,Francia,M,VET-A,utmb,2019
800,41:27:26,21:08:19,John GREENWOOD,RRRC,Reino Unido,M,VET-A,utmb,2019
801,41:27:55,21:08:48,Sébastien ROIZOT,LE TEIL COURT,Francia,M,VET-A,utmb,2019
802,41:28:42,21:09:35,Jerome TASSIN,USCN,Francia,M,VET-A,utmb,2019
803,41:29:40,21:10:33,Mikaël GUILLERMO,ADN NOYAL-PONTIVY 56,Francia,M,VET-A,utmb,2019
804,41:29:52,21:10:45,Alan WHEAT,NRG,Australia,M,VET-B,utmb,2019
805,41:30:05,21:10:58,Francesco OLDRATI,SISPORT,Italia,M,VET-A,utmb,2019
806,41:31:39,21:12:32,Claes CHRISTENSSON,TEAM DURUS,Suecia,M,SENIOR,utmb,2019
807,41:31:40,21:12:33,Victor LJUNG,NONE,Suecia,M,SENIOR,utmb,2019
808,41:31:41,21:12:34,Daniel FORNANDER,TEAM DURUS,Suecia,M,SENIOR,utmb,2019
809,41:31:43,21:12:36,Freddie KARLSSON,NONE,Suecia,M,SENIOR,utmb,2019
810,41:32:34,21:13:27,Frédéric BOUCHER,CAF VALENCE,Francia,M,VET-B,utmb,2019
811,41:32:34,21:13:27,Pierre LOEILLET,TVA,Francia,M,VET-A,utmb,2019
812,41:32:45,21:13:38,Toni TORBARINA,NONE,Croacia,M,SENIOR,utmb,2019
813,41:37:29,21:18:22,Guillaume ELGOYHEN,NONE,Francia,M,SENIOR,utmb,2019
814,41:38:33,21:19:26,Frédéric ROSPIDE,NONE,Francia,M,SENIOR,utmb,2019
815,41:38:41,21:19:34,Vittorio BENVENUTI,NONE,Italia,M,VET-B,utmb,2019
816,41:38:49,21:19:42,Mark THOMPSON,NONE,Reino Unido,M,VET-B,utmb,2019
817,41:39:02,21:19:55,Alban RIBAULT,NONE,Francia,M,SENIOR,utmb,2019
818,41:39:05,21:19:58,Clément EIGENSCHENCK,NONE,Francia,M,SENIOR,utmb,2019
819,41:39:06,21:19:59,Eloff HOFFMAN,NONE,Sudáfrica,M,VET-A,utmb,2019
820,41:39:09,21:20:02,Panayiotis MASTROPERROS,BE MY HERO!,Grecia,M,VET-B,utmb,2019
821,41:39:45,21:20:38,William CHEVY,BOULIAC SP,Francia,M,SENIOR,utmb,2019
822,41:40:38,21:21:31,Franck GELLENONCOURT,NONE,Francia,M,SENIOR,utmb,2019
823,41:41:02,21:21:55,Michael MENY,D-TEAM,Francia,M,VET-A,utmb,2019
824,41:41:19,21:22:12,Vincent BESSON,CAP92,Bélgica,M,VET-A,utmb,2019
825,41:41:34,21:22:27,Francisco MOLINES CARDONA,G. M. MARGALLO TRAIL,España,M,VET-A,utmb,2019
826,41:41:43,21:22:36,Andrej ŠOLTÝS,NONE,Eslovaquia,M,VET-A,utmb,2019
827,41:42:31,21:23:24,Alfred SKENDEROVIC,COFFEERUN SE,Hungría,M,VET-A,utmb,2019
828,41:42:37,21:23:30,Andrea SASSI,NONE,Italia,M,SENIOR,utmb,2019
829,41:43:33,21:24:26,Jelle BIJLSMA,NONE,Países Bajos,M,VET-A,utmb,2019
830,41:45:08,21:26:01,Fernando ALVEZ BARRERO,ACPORTALEGRE,España,M,VET-A,utmb,2019
831,41:45:42,21:26:35,Jonathan ROD,NONE,Suiza,M,SENIOR,utmb,2019
832,41:45:43,21:26:36,Piotr CYGAN,RUN4FUN ULTRA#MARCINSWIERCTEAM,Polonia,M,VET-B,utmb,2019
833,41:45:45,21:26:38,Giancarlo CALLISARDI,NONE,Italia,M,VET-A,utmb,2019
834,41:46:35,21:27:28,Maurizio GAROTA,NONE,Italia,M,VET-A,utmb,2019
835,41:47:30,21:28:23,Mitsuji KONOSHITA,APF,Chipre,M,VET-B,utmb,2019
836,41:47:59,21:28:52,Luigi TRESSI,RUNNERS TEAM ZANE,Italia,M,VET-A,utmb,2019
837,41:48:05,21:28:58,Maciej KOWALSKI,LOTOS RUNNING TEAM,Polonia,M,VET-A,utmb,2019
838,41:48:38,21:29:31,Sebastien BROSSEAU,SAINT JEAN DE MONTS VENDEE TRIATHLON ATHLETISME,Francia,M,VET-A,utmb,2019
839,41:48:47,21:29:40,Raúl GONZÁLEZ SANTOS,TEAM QUINTERO,Méjico,M,SENIOR,utmb,2019
840,41:49:02,21:29:55,David MURDOCH,NONE,Reino Unido,M,VET-A,utmb,2019
841,41:49:46,21:30:39,Alexandre MASNEUF,LES CHAMOIS DU LAC BLEU,Francia,M,SENIOR,utmb,2019
842,41:51:10,21:32:03,Ayako MURAI,NONE,Japón,F,SENIOR,utmb,2019
843,41:51:17,21:32:10,Josep GONZALEZ PLAZA,NONE,España,M,VET-B,utmb,2019
844,41:52:37,21:33:30,Mickael DUEZ,NONE,Francia,M,VET-A,utmb,2019
845,41:53:23,21:34:16,Timothy OWEN,NONE,Reino Unido,M,SENIOR,utmb,2019
846,41:53:24,21:34:17,Gefei HU,NONE,China,M,VET-A,utmb,2019
847,41:53:43,21:34:36,Yongjie CHEN,ONE SEASON BOOT CAMP,China,M,VET-A,utmb,2019
848,41:54:03,21:34:56,Chern NG,NONE,Malasia,M,SENIOR,utmb,2019
849,41:54:03,21:34:56,Javier COSTAMAGNA CRISTIAN,-,Argentina,M,SENIOR,utmb,2019
850,41:54:20,21:35:13,Lieko EARLE,NONE,Estados Unidos,F,VET-A,utmb,2019
851,41:54:28,21:35:21,Teixeira AMADEU,HUGO TEIXEIRA PT,Portugal,M,VET-C,utmb,2019
852,41:54:38,21:35:31,Mirjam BARRUETO,NONE,Suiza,F,SENIOR,utmb,2019
853,41:54:54,21:35:47,François MULLER,ATHLE RUNNING,Francia,M,VET-B,utmb,2019
854,41:54:54,21:35:47,Gavin HARRIS,DEVERON HARRIERS,Reino Unido,M,SENIOR,utmb,2019
855,41:55:25,21:36:18,Mauro LEONI,VERONA TRAIL RUNNERS,Italia,M,VET-B,utmb,2019
856,41:55:37,21:36:30,Yves BRUN,NONE,Francia,M,VET-A,utmb,2019
857,41:56:23,21:37:16,Sylvain MONTCOUQUIOL,NONE,Francia,M,VET-A,utmb,2019
858,41:56:23,21:37:16,Vincent FRANCART,NONE,Francia,M,SENIOR,utmb,2019
859,41:57:06,21:37:59,Tiago AMARAL,SIM SUMMIT,Portugal,M,SENIOR,utmb,2019
860,41:57:10,21:38:03,Sergio COELHO,GTT ARMAZEM DO CAFFE,Portugal,M,VET-A,utmb,2019
861,41:57:44,21:38:37,Giovanni BRAMBILLA,NONE,Italia,M,VET-B,utmb,2019
862,41:58:23,21:39:16,Benoit DURAND,NONE,Francia,M,VET-B,utmb,2019
863,41:58:34,21:39:27,Kély BARVAUT,SCAP MONTELIMAR,Francia,M,VET-A,utmb,2019
864,41:58:34,21:39:27,Florent BOURDIER,TEAM TRAILTITUDE,Francia,M,SENIOR,utmb,2019
865,41:59:07,21:40:00,Roger BARBIERI,NONE,Francia,M,VET-B,utmb,2019
866,41:59:14,21:40:07,Thierry CRUSSY,DECINES MEZIEU ATHLETISME,Francia,M,VET-B,utmb,2019
867,41:59:23,21:40:16,Mark POWELL,NONE,Reino Unido,M,VET-A,utmb,2019
868,41:59:47,21:40:40,Sayaka KOKUBU,NONE,Japón,F,VET-A,utmb,2019
869,42:00:24,21:41:17,Romain DARNIEAUD,NONE,Francia,M,SENIOR,utmb,2019
870,42:00:28,21:41:21,Pierre LAFFON,NONE,Francia,M,SENIOR,utmb,2019
871,42:01:29,21:42:22,Romain LAPORTE,CA BRIOUDE,Francia,M,VET-A,utmb,2019
872,42:02:12,21:43:05,Leung LAW KA,NONE,Hong Kong,M,VET-A,utmb,2019
873,42:02:21,21:43:14,Julien HERVOUËT,NONE,Francia,M,SENIOR,utmb,2019
874,42:02:31,21:43:24,Marcial GONZALEZ RIVERO,FONDISTAS DE MIGUELTURRA,España,M,VET-B,utmb,2019
875,42:02:35,21:43:28,Yang JUN,NONE,China,F,SENIOR,utmb,2019
876,42:02:50,21:43:43,Julien PICARD,LES BRONZAMIS,Francia,M,VET-A,utmb,2019
877,42:03:06,21:43:59,Marco MELCHIORRI,PASTURO TEAM,Italia,M,VET-B,utmb,2019
878,42:03:15,21:44:08,Schmidt GALAAEN ØISTEIN,ROMERIKE ULTRALOPERKLUBB,Noruega,M,VET-A,utmb,2019
879,42:04:05,21:44:58,José FERNANDEZ,CE CIAT,Francia,M,VET-C,utmb,2019
880,42:04:29,21:45:22,Pierre DEMPERE,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2019
881,42:04:29,21:45:22,Lionel BELLO,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2019
882,42:04:32,21:45:25,Matthieu AUBIN,UA SOCIETE GENERALE,Francia,M,SENIOR,utmb,2019
883,42:05:42,21:46:35,Timothy CHRISTONI,NONE,Estados Unidos,M,VET-B,utmb,2019
884,42:05:48,21:46:41,Paolo TOMATIS,JERRY GARCIA TRAIL,Italia,M,VET-B,utmb,2019
885,42:06:03,21:46:56,Noel TAVAN,NONE,Estados Unidos,M,SENIOR,utmb,2019
886,42:06:18,21:47:11,Aparecida AVELINO DE OLIVEIRA MARIA,NONE,Brasil,F,VET-A,utmb,2019
887,42:06:38,21:47:31,Sophie COURTINE,CLUB TRAIL ST GERVAIS LES BAINS,Francia,F,SENIOR,utmb,2019
888,42:06:41,21:47:34,David FAGAN,MULLINGAR HARRIERS,Irlanda,M,VET-B,utmb,2019
889,42:08:35,21:49:28,Fangming ZHANG,JDTC,China,M,SENIOR,utmb,2019
890,42:09:15,21:50:08,Mathieu BONNEFON,NONE,Francia,M,SENIOR,utmb,2019
891,42:09:21,21:50:14,Keisuke NOZAKI,NONE,Japón,M,VET-A,utmb,2019
892,42:09:24,21:50:17,Alejandro HEPP MARTIN,GR TEAM,Argentina,M,VET-A,utmb,2019
893,42:09:24,21:50:17,David TRUEMAN,NONE,Reino Unido,M,SENIOR,utmb,2019
894,42:09:30,21:50:23,Pierre BARTOZZI,NONE,Francia,M,SENIOR,utmb,2019
895,42:10:21,21:51:14,Manuel SANTOS POSE JOSÉ,AVIVA SPORT CLUB,España,M,VET-A,utmb,2019
896,42:10:54,21:51:47,Matthew KIDDLE,NONE,Reino Unido,M,SENIOR,utmb,2019
897,42:11:13,21:52:06,Germain RIBERPREY,NONE,Francia,M,SENIOR,utmb,2019
898,42:11:16,21:52:09,Romain CANTELOU,NONE,Francia,M,SENIOR,utmb,2019
899,42:11:41,21:52:34,Rafael CHECA ORTEGA,NONE,España,M,VET-B,utmb,2019
900,42:12:23,21:53:16,Heidrun STUCKE,NONE,Alemania,F,VET-B,utmb,2019
901,42:12:29,21:53:22,Chris SIMPSON,SOUTH MOLTON STRUGGLERS,Reino Unido,M,VET-A,utmb,2019
902,42:12:43,21:53:36,Joao ROCHA,CAES D´AVENIDA,Portugal,M,VET-B,utmb,2019
903,42:12:44,21:53:37,Nuno NEVES,ARSM ASSOCIACAO RECREATIVA DE SAO MIGUEL,Portugal,M,VET-A,utmb,2019
904,42:13:31,21:54:24,Meri MIRCHESKA,NONE,Macedonia del Norte,F,SENIOR,utmb,2019
905,42:13:32,21:54:25,Guan FOO CHEE,WIND RUNNERS,Malasia,M,VET-A,utmb,2019
906,42:13:38,21:54:31,Xiao PENG,NONE,China,M,VET-A,utmb,2019
907,42:13:50,21:54:43,Mickaël DUVALLET,TEAM TRAIL TOURAINE,Francia,M,VET-A,utmb,2019
908,42:13:51,21:54:44,Jason THIENEL,LA SPORTIVA,Estados Unidos,M,SENIOR,utmb,2019
909,42:14:07,21:55:00,Arihito TSUJIMOTO,NONE,Japón,M,VET-A,utmb,2019
910,42:14:46,21:55:39,Paul MORROW,NONE,Estados Unidos,M,SENIOR,utmb,2019
911,42:15:25,21:56:18,Perrillat,NONE,Francia,M,VET-A,utmb,2019
912,42:15:29,21:56:22,Guillaume PELCA,NONE,Francia,M,SENIOR,utmb,2019
913,42:15:39,21:56:32,Jorge GARCIA COBOS,DIBAQ,España,M,VET-A,utmb,2019
914,42:15:42,21:56:35,Michal MATUSIAK,ROWERY MAŁGOŚKA,Polonia,M,SENIOR,utmb,2019
915,42:15:46,21:56:39,Cyrille PELATAN,SMAC,Francia,M,SENIOR,utmb,2019
916,42:15:49,21:56:42,Manuel GONZALEZ RAMIREZ JESUS,DIBAQ,España,M,VET-A,utmb,2019
917,42:16:13,21:57:06,Loic MONTEIL,SALTA BARTAS,Francia,M,VET-A,utmb,2019
918,42:16:32,21:57:25,Mikiko YATSUHASHI,KAMAKURA GACHIRENTAI,Japón,F,VET-A,utmb,2019
919,42:17:00,21:57:53,Michael KECH,TRAIL ATTITUDE FAMENNOISE BELGIQUE,Bélgica,M,VET-A,utmb,2019
920,42:17:25,21:58:18,Gerbrand VROEGOP,NONE,Países Bajos,M,VET-A,utmb,2019
921,42:17:51,21:58:44,Hiroshi NODOMI,NONE,Japón,M,VET-A,utmb,2019
922,42:19:56,22:00:49,Denis LAOUREUX,NONE,Bélgica,M,VET-A,utmb,2019
923,42:20:47,22:01:40,Francois PERRIN,NONE,Francia,M,VET-A,utmb,2019
924,42:20:53,22:01:46,Kensuke SATO,NONE,Japón,M,VET-A,utmb,2019
925,42:20:57,22:01:50,Andrzej PITAS,BIEGI W ROGOŹNIKU,Polonia,M,VET-A,utmb,2019
926,42:21:35,22:02:28,Nathalie DUARTE,NONE,Francia,F,VET-A,utmb,2019
927,42:22:15,22:03:08,Jianyun LI,NONE,China,M,VET-A,utmb,2019
928,42:22:21,22:03:14,Michael HENSON,NONE,Estados Unidos,M,VET-A,utmb,2019
929,42:22:37,22:03:30,Robb GUSHIKEN,THE NORTH FACE,Estados Unidos,M,VET-A,utmb,2019
930,42:24:10,22:05:03,David PARKER,ST THERESAS AC,Reino Unido,M,VET-B,utmb,2019
931,42:25:17,22:06:10,Charis CHAN,NONE,Hong Kong,F,VET-A,utmb,2019
932,42:25:22,22:06:15,Taito INAGAKI,KSOTAIQ,Japón,M,SENIOR,utmb,2019
933,42:25:23,22:06:16,John RYAN,SERPENTINE,Irlanda,M,SENIOR,utmb,2019
934,42:25:31,22:06:24,Isidro SANCHIZ CASTRO,CLUB ATLETISMO VINALOPO ELDA GEDF,España,M,VET-A,utmb,2019
935,42:25:33,22:06:26,Brüniche,NONE,Dinamarca,M,VET-A,utmb,2019
936,42:25:47,22:06:40,Jan TÝČE,NONE,República Checa,M,SENIOR,utmb,2019
937,42:26:30,22:07:23,Jiurong LI,CRIT,Canadá,M,VET-B,utmb,2019
938,42:26:44,22:07:37,Rebecca GRÄNICHER,NONE,Suiza,F,SENIOR,utmb,2019
939,42:26:49,22:07:42,Kazuhiko MATSUMOTO,NIGHTRUNAC,Japón,M,VET-A,utmb,2019
940,42:29:20,22:10:13,David GONZALEZ LOPEZ,TRAILXTREM,España,M,VET-A,utmb,2019
941,42:29:34,22:10:27,Jean PINTUR,AS LILLY,Francia,M,VET-A,utmb,2019
942,42:29:42,22:10:35,Emmanuel MERCERON,NONE,Francia,M,VET-A,utmb,2019
943,42:29:56,22:10:49,Caroline JOLY,NONE,Suiza,F,SENIOR,utmb,2019
944,42:29:58,22:10:51,Florent EGGENSCHWILER,VIVE LA FAIBLESSE,Suiza,M,SENIOR,utmb,2019
945,42:30:01,22:10:54,Markus SCHROTH,NONE,Alemania,M,VET-A,utmb,2019
946,42:30:07,22:11:00,Ioannis KOUSTENIS,NONE,Grecia,M,VET-A,utmb,2019
947,42:30:12,22:11:05,Masayoshi YAMAZAKI,"YAZAKI PARTS CO.,LTD.",Japón,M,SENIOR,utmb,2019
948,42:30:32,22:11:25,Heiko ZIMMERMANN,TEAM STARKE SCHUHE,Alemania,M,VET-B,utmb,2019
949,42:30:55,22:11:48,Antoine HUGUET,NONE,Francia,M,SENIOR,utmb,2019
950,42:31:00,22:11:53,Tomohito IGUSA,NONE,Nueva Zelandia,M,VET-A,utmb,2019
951,42:31:42,22:12:35,Martin HENNESSY,NONE,Irlanda,M,SENIOR,utmb,2019
952,42:31:43,22:12:36,Claire MORRISSEY,NONE,Irlanda,F,VET-A,utmb,2019
953,42:31:46,22:12:39,Jon COX,NONE,Reino Unido,M,SENIOR,utmb,2019
954,42:31:47,22:12:40,Sylvain MALENFANT,COTEN'TRAIL,Francia,M,VET-A,utmb,2019
955,42:31:48,22:12:41,Franck LADET,NONE,Francia,M,SENIOR,utmb,2019
956,42:33:50,22:14:43,Chris ROE,NONE,Reino Unido,F,VET-A,utmb,2019
957,42:34:13,22:15:06,Eric GAFFET,ATHLETIQUE SAINT PANTALEON,Francia,M,VET-B,utmb,2019
958,42:34:40,22:15:33,David RODRIGO POLO,ZURITATRAIL,España,M,VET-A,utmb,2019
959,42:35:02,22:15:55,Shosuke TOMIZUKA,NONE,Japón,M,SENIOR,utmb,2019
960,42:36:00,22:16:53,Marcin KŁOPOTEK,EXTREME FAMILY,Polonia,M,VET-A,utmb,2019
961,42:36:34,22:17:27,Gérard HOFMANN,NONE,Bélgica,M,VET-A,utmb,2019
962,42:36:35,22:17:28,Erich GOOD,NONE,Suiza,M,VET-B,utmb,2019
963,42:36:39,22:17:32,Nicolas CSIK,NONE,Bélgica,M,VET-A,utmb,2019
964,42:37:16,22:18:09,Eliya ATANASOVA,NONE,Bulgaria,F,SENIOR,utmb,2019
965,42:37:32,22:18:25,Jindřich MAREŠ,NONE,República Checa,M,VET-B,utmb,2019
966,42:37:53,22:18:46,Kate COOKE,NONE,Sudáfrica,F,VET-A,utmb,2019
967,42:38:05,22:18:58,Guillaume HARBONNIER,SPORT ÉTUDE MORPHO,Francia,M,SENIOR,utmb,2019
968,42:38:18,22:19:11,Lei SHI,YICHUN TIANTIAN RUNNING,China,M,SENIOR,utmb,2019
969,42:38:19,22:19:12,Junrong FAN,凯乐石跑山帮,China,M,VET-A,utmb,2019
970,42:39:20,22:20:13,Matthew MAHAN,NONE,Estados Unidos,M,VET-A,utmb,2019
971,42:40:42,22:21:35,Jacopo MAJOCCHI,BUSHIDO,Italia,M,VET-A,utmb,2019
972,42:40:44,22:21:37,Régis ADAM,AMCF,Francia,M,SENIOR,utmb,2019
973,42:41:16,22:22:09,Thomas OLLIVIER,NONE,Francia,M,VET-A,utmb,2019
974,42:41:31,22:22:24,Pietro RIZZO,GLI ORSI,Italia,M,VET-B,utmb,2019
975,42:43:05,22:23:58,Lucja LEONARD,NONE,Australia,F,VET-A,utmb,2019
976,42:43:06,22:23:59,Paul SPACKMAN,OVERTON HARRIERS,Reino Unido,M,SENIOR,utmb,2019
977,42:43:22,22:24:15,David FERRARIS,CARNAVAL,Italia,M,VET-A,utmb,2019
978,42:43:26,22:24:19,Christopher LAI,SNAIL CREW,Francia,M,SENIOR,utmb,2019
979,42:43:41,22:24:34,Paul BALDWIN,NONE,Reino Unido,M,VET-B,utmb,2019
980,42:43:45,22:24:38,Thomas KINGSTON,LONDON CITY ATHLETICS CLUB,Reino Unido,M,SENIOR,utmb,2019
981,42:44:15,22:25:08,Sebastien DUPUY,NONE,Francia,M,SENIOR,utmb,2019
982,42:45:41,22:26:34,Max VIRIN,ACVSS,Francia,M,VET-A,utmb,2019
983,42:46:55,22:27:48,David DOLZ FERRIZ,C.E.DEPORUNNERS,España,M,VET-A,utmb,2019
984,42:47:01,22:27:54,Maxime CUENOT,NONE,Francia,M,SENIOR,utmb,2019
985,42:47:07,22:28:00,Martina PRÜFER,LG NORD ULTRATEAM BERLIN,Alemania,F,VET-B,utmb,2019
986,42:47:07,22:28:00,Gaston PRÜFER,LG NORD ULTRATEAM BERLIN,Alemania,M,VET-A,utmb,2019
987,42:47:22,22:28:15,Julien DOLAY,ASPTT TRI ANGERS,Francia,M,SENIOR,utmb,2019
988,42:47:25,22:28:18,Freddy MOUSSEAU,NONE,Francia,M,SENIOR,utmb,2019
989,42:47:29,22:28:22,Alain COLANGE,AUREC TRAIL,Francia,M,VET-B,utmb,2019
990,42:47:38,22:28:31,Fulbert BAUDOIN,NONE,Francia,M,VET-A,utmb,2019
991,42:47:40,22:28:33,Marcelo FELIX DA SILVA,FPAE,Brasil,M,VET-A,utmb,2019
992,42:47:45,22:28:38,Joseph BOYLE,NONE,Estados Unidos,M,VET-B,utmb,2019
993,42:48:00,22:28:53,Arthur CORDEIRO,BICHO DO MATO TEAM UPFIT TRAIL,Brasil,M,VET-A,utmb,2019
994,42:48:00,22:28:53,Matheus SILVA LUIS,BICHO DO MATO TEAM-UP FIT,Brasil,M,VET-A,utmb,2019
995,42:49:04,22:29:57,Francois LAROCHETTE DE ROECK,ASPTT ANNECY,Francia,M,VET-A,utmb,2019
996,42:49:09,22:30:02,Henri LAFONT,PORTET ATHLETIC CLUB,Francia,M,SENIOR,utmb,2019
997,42:49:23,22:30:16,Louis BOUVIER JEAN,SAMOENS TRAIL TEAM,Francia,M,VET-C,utmb,2019
998,42:50:04,22:30:57,Christof DE SCHAEPMEESTER,ASICS FRONTRUNNER,Bélgica,M,SENIOR,utmb,2019
999,42:52:00,22:32:53,Denis LE BOUILL,GUERLEDAN AVENTURES,Francia,M,VET-A,utmb,2019
1000,42:53:52,22:34:45,Piotr ROGORZ,NONE,Polonia,M,VET-A,utmb,2019
1001,42:55:01,22:35:54,Ho LEE CHI,ONIGIRI,Hong Kong,M,SENIOR,utmb,2019
1002,42:55:27,22:36:20,Olivier SURMELY,NONE,Francia,M,VET-A,utmb,2019
1003,42:57:25,22:38:18,Frank MARBACH,SKYTORTUES,Francia,M,VET-A,utmb,2019
1004,42:58:08,22:39:01,Olivier FELTEN,TOUT O TALENT TEAM,Francia,M,SENIOR,utmb,2019
1005,42:58:10,22:39:03,Anthony ROUTIER,TOUT O TALENT TEAM,Francia,M,SENIOR,utmb,2019
1006,42:58:15,22:39:08,Jérôme BAI,NONE,Francia,M,VET-A,utmb,2019
1007,42:58:27,22:39:20,Raphaël WIETZKE,NONE,Francia,M,VET-A,utmb,2019
1008,42:59:28,22:40:21,Intars OPOLAIS,IZTURĪBA,Letonia,M,VET-A,utmb,2019
1009,43:00:06,22:40:59,Patrick MCNAMARA,NONE,Australia,M,SENIOR,utmb,2019
1010,43:00:07,22:41:00,Chris JACKSON,SYDNEY STRIDERS,Australia,M,SENIOR,utmb,2019
1011,43:00:12,22:41:05,Alessandro ANTIGA,ASD BIO CORRENDO,Italia,M,VET-A,utmb,2019
1012,43:00:29,22:41:22,Karim IBTIOUENE,ACCRORUN VILLEPREUX,Francia,M,VET-A,utmb,2019
1013,43:00:29,22:41:22,Eric MEZERETTE,ACCRORUN VILLEPREUX,Francia,M,VET-A,utmb,2019
1014,43:00:43,22:41:36,Ivan BOLJANIC,NONE,Francia,M,VET-A,utmb,2019
1015,43:00:45,22:41:38,Helder BAPTISTA,GO!RUNNERS,Portugal,M,VET-A,utmb,2019
1016,43:01:59,22:42:52,Jakub JADZIEWICZ,PRORUNNING PROMOTION,Polonia,M,VET-A,utmb,2019
1017,43:02:02,22:42:55,Janusz FAJGER,10BKPANC SWIETOSZOW,Polonia,M,VET-A,utmb,2019
1018,43:02:24,22:43:17,Cidália MARQUES MARTINS,VENDASNOVAS TRAIL,Portugal,F,VET-B,utmb,2019
1019,43:02:33,22:43:26,Tomasz SKOCZYŃSKI,NONE,Polonia,M,VET-A,utmb,2019
1020,43:02:45,22:43:38,Yann LE ROUX,LES COPAINS D'ABORD,Francia,M,VET-A,utmb,2019
1021,43:03:20,22:44:13,Piotr ROKICKI,5XM4,Polonia,M,VET-A,utmb,2019
1022,43:03:45,22:44:38,Antoine ROPERT,S,Francia,M,VET-B,utmb,2019
1023,43:04:24,22:45:17,António MADEIRA,CLUBE DE PRACAS DA ARMADA,Portugal,M,VET-B,utmb,2019
1024,43:05:25,22:46:18,Fabrice HENAFF,NONE,Francia,M,VET-B,utmb,2019
1025,43:06:08,22:47:01,Pawel SANKOWSKI,PLACKI TEAM,Polonia,M,SENIOR,utmb,2019
1026,43:06:11,22:47:04,Sylvain DHONNEUR,CHAMONIX SKI ALPINISME,Francia,M,SENIOR,utmb,2019
1027,43:06:15,22:47:08,Antoine WEBER,TEAM SPORTENERGIE,Suiza,M,VET-A,utmb,2019
1028,43:06:36,22:47:29,Daniel HOLLINGWORTH,BUCKLEY RUNNERS,Reino Unido,M,VET-A,utmb,2019
1029,43:06:43,22:47:36,Osamu IWAZAKI,NONE,Japón,M,SENIOR,utmb,2019
1030,43:07:10,22:48:03,Bertrand MARTINET,NONE,Francia,M,VET-A,utmb,2019
1031,43:07:17,22:48:10,Dorian TABEAU,NONE,Francia,M,SENIOR,utmb,2019
1032,43:07:27,22:48:20,Shinsuke YAMAMOTO,NONE,Japón,M,VET-B,utmb,2019
1033,43:07:30,22:48:23,Olivier DELAIT,UN ORVAL M'ATTEND,Bélgica,M,VET-B,utmb,2019
1034,43:08:12,22:49:05,Cathy DUFFY,NSWIB,Australia,F,VET-A,utmb,2019
1035,43:08:18,22:49:11,Telesforo CURRÁS ABAL BENITO,CLUB CANICROSS VIGO,España,M,SENIOR,utmb,2019
1036,43:09:00,22:49:53,Yoann CUINET,SO TRAIL LYON,Francia,M,SENIOR,utmb,2019
1037,43:09:03,22:49:56,Changming HU,NONE,China,M,VET-A,utmb,2019
1038,43:09:33,22:50:26,Paolo DEPAOLI,TRM TEAM,Italia,M,VET-B,utmb,2019
1039,43:10:34,22:51:27,Zhi ZENG,NONE,China,M,SENIOR,utmb,2019
1040,43:11:42,22:52:35,Anuschka PEROLD,NONE,Reino Unido,F,VET-A,utmb,2019
