posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
1043,42:19:06,21:34:50,Clément FRANCKE,NONE,Francia,M,SENIOR,utmb,2018
1044,42:19:25,21:35:09,Paolo BRUNO,NONE,Italia,M,VET-A,utmb,2018
1045,42:19:52,21:35:36,Angel LUIS PEREZ,THE CLIMB,España,M,SENIOR,utmb,2018
1046,42:20:17,21:36:01,Enrico PIETRELLI,RONDA GHIBELLINA,Italia,M,SENIOR,utmb,2018
1047,42:20:31,21:36:15,Antoine AOUICHA,HUY ATHLETIC CLUB,Bélgica,M,SENIOR,utmb,2018
1048,42:20:39,21:36:23,Dan LOLLBACK,NONE,Australia,M,VET-A,utmb,2018
1049,42:20:45,21:36:29,Spyridon LYKISSAS GERASIMOS,NONE,Grecia,M,VET-B,utmb,2018
1050,42:21:23,21:37:07,Stephen BAKER,NONE,Australia,M,VET-A,utmb,2018
1051,42:21:39,21:37:23,Diana MOLIN,NONE,Francia,F,VET-A,utmb,2018
1052,42:23:02,21:38:46,Brian HUTCHINSON G,UCD ROOM 22 RUNNERS,Irlanda,M,VET-B,utmb,2018
1053,42:23:02,21:38:46,Joseph RAMUZ,SPARTAN RUNNING,Suiza,M,SENIOR,utmb,2018
1054,42:23:07,21:38:51,Daniel NARANJO LEON OSCAR,ALPINO BENALMADENA IRONTRIATH,España,M,VET-A,utmb,2018
1055,42:25:38,21:41:22,Youngcho JANG,NONE,Corea del Sur,M,SENIOR,utmb,2018
1056,42:26:04,21:41:48,Serge MONGUILLON,NONE,Francia,M,VET-B,utmb,2018
1057,42:26:45,21:42:29,Pierfrancesco TURRA,ATLETICA LAMON,Italia,M,VET-B,utmb,2018
1058,42:27:02,21:42:46,Gianpaolo SCABURRI,LIBERO,Italia,M,VET-B,utmb,2018
1059,42:27:28,21:43:12,Adam BRODIE,NONE,Australia,M,SENIOR,utmb,2018
1060,42:27:32,21:43:16,Yasuhisa ODE,NONE,Japón,M,VET-B,utmb,2018
1061,42:27:42,21:43:26,Ai HASEGAWA,HOUYHNHNM RUNNING CLUB,Japón,F,VET-A,utmb,2018
1062,42:27:58,21:43:42,José GASSER,TEAM CANORAJO,Francia,M,VET-A,utmb,2018
1063,42:27:58,21:43:42,Christophe SANCHEZ,LES ZINZINS DES COTEAUX 31,Francia,M,VET-A,utmb,2018
1064,42:28:40,21:44:24,Patrick HAYES,NONE,Estados Unidos,M,SENIOR,utmb,2018
1065,42:29:12,21:44:56,Vincent SIVIER,USSON SPORT NATURE,Francia,M,VET-B,utmb,2018
1066,42:29:59,21:45:43,Matteo BERTO,FIDAL,Italia,M,VET-A,utmb,2018
1067,42:31:16,21:47:00,Esteban SOTO FORTUÑO,IN BIKE,España,M,VET-A,utmb,2018
1068,42:32:57,21:48:41,Nicolas DENIS,TEAM TRAIL TOURAINE,Francia,M,SENIOR,utmb,2018
1069,42:33:45,21:49:29,Luis HOYAS JIMENEZ,A LES NOU,España,M,VET-C,utmb,2018
1070,42:34:30,21:50:14,Edward LER,NONE,Singapur,M,VET-A,utmb,2018
1071,42:34:37,21:50:21,Alessio VENTURINO,SEC CIVATE,Italia,M,SENIOR,utmb,2018
1072,42:35:41,21:51:25,Soon CHOI,TEAM RWB,Corea del Sur,M,VET-A,utmb,2018
1073,42:35:43,21:51:27,Phil CAPE,STONE MASTER MARATHONERS,Reino Unido,M,VET-A,utmb,2018
1074,42:36:00,21:51:44,Franck BOFFO,ESH HAGONDANGE,Francia,M,VET-B,utmb,2018
1075,42:36:00,21:51:44,Roberto PUYOL,NONE,España,M,SENIOR,utmb,2018
1076,42:36:01,21:51:45,Philippe REGIMBART,NONE,Francia,M,VET-B,utmb,2018
1077,42:36:47,21:52:31,Philippe ETHENOZ,NONE,Suiza,M,VET-B,utmb,2018
1078,42:36:53,21:52:37,Álvaro TOLEDANO GARCÍA,NONE,España,M,SENIOR,utmb,2018
1079,42:36:56,21:52:40,Sylvia GREER,NONE,Estados Unidos,F,VET-C,utmb,2018
1080,42:37:23,21:53:07,Christian DOHOGNE,NONE,Bélgica,M,VET-A,utmb,2018
1081,42:38:30,21:54:14,Svenja KELLER,NONE,Alemania,F,SENIOR,utmb,2018
1082,42:39:04,21:54:48,Swann ROBERT,XVE ATHLETIC CLUB,Francia,M,SENIOR,utmb,2018
1083,42:41:00,21:56:44,Francois PITTI JEAN,NONE,Francia,M,VET-A,utmb,2018
1084,42:42:22,21:58:06,Brandon BARKER,NONE,Estados Unidos,M,SENIOR,utmb,2018
1085,42:42:23,21:58:07,Vincenzo GRISORIO,PODISTICA E SOLIDARIETA,Italia,M,VET-A,utmb,2018
1086,42:42:24,21:58:08,Andre MARROCCO,NONE,Francia,M,VET-B,utmb,2018
1087,42:42:26,21:58:10,Roger AVILES PAMIES,CAMBRILS CLUB TRIATLÓ,España,M,VET-A,utmb,2018
1088,42:42:26,21:58:10,Philippe ALBERO,NONE,Francia,M,VET-B,utmb,2018
1089,42:42:27,21:58:11,Michal DEMETER,TJ PARTIZAN,Eslovaquia,M,VET-A,utmb,2018
1090,42:42:35,21:58:19,Shu LIU,YMT,China,M,VET-A,utmb,2018
1091,42:42:39,21:58:23,Sergio FIORETTA,OSA,Italia,M,SENIOR,utmb,2018
1092,42:43:54,21:59:38,Paul REEVE,MUDCREW RUNNING,Reino Unido,M,VET-B,utmb,2018
1093,42:44:02,21:59:46,Marco BESSON,SPORT CLUB ANGROGNA,Italia,M,VET-A,utmb,2018
1094,42:45:13,22:00:57,Anni TOPPILA,SOTANORSUT SEIKKAILULLA,Finlandia,F,SENIOR,utmb,2018
1095,42:45:15,22:00:59,Samuel HOMBROUCK,NONE,Francia,M,VET-A,utmb,2018
1096,42:45:32,22:01:16,Sébastien GOURGOT,NONE,Francia,M,VET-A,utmb,2018
1097,42:45:47,22:01:31,Cédric RICHARD,NONE,Francia,M,SENIOR,utmb,2018
1098,42:45:59,22:01:43,Chris HOLMES,JUST RACING,Reino Unido,M,VET-A,utmb,2018
1099,42:46:14,22:01:58,Chuck PRIESTLEY,NONE,Canadá,N/D,N/D,utmb,2018
1100,42:46:57,22:02:41,Bruno RINALDO,NONE,Francia,M,VET-B,utmb,2018
1101,42:46:59,22:02:43,Philippe EFFRANCEY,NONE,Francia,M,VET-B,utmb,2018
1102,42:47:27,22:03:11,Olivier MORINEAU,057045,Francia,M,VET-B,utmb,2018
1103,42:47:43,22:03:27,Chabane CHABANE,ASSOCIATION SPORTIVE DU DEPARTEMENT DU NORD,Francia,M,VET-A,utmb,2018
1104,42:48:01,22:03:45,I LEE,NONE,Taiwan,M,VET-A,utmb,2018
1105,42:49:38,22:05:22,Enzo TOTA,NONE,Italia,M,VET-B,utmb,2018
1106,42:50:00,22:05:44,David CHAMBEFORT,RUNNING PIRATES,Francia,M,VET-A,utmb,2018
1107,42:50:44,22:06:28,Sara TREVISAN,ATLETICA PIOMBINO DESE,Italia,F,VET-A,utmb,2018
1108,42:51:25,22:07:09,Ozgur OKTEM,QNB FINANSBANK,Turquía,M,VET-A,utmb,2018
1109,42:51:25,22:07:09,Tolga GULER,QNB FINANSBANK,Turquía,M,VET-A,utmb,2018
1110,42:51:40,22:07:24,Marc CLEMENT,AMSL FREJUS ATHLETISME,Francia,M,VET-A,utmb,2018
1111,42:52:00,22:07:44,Cyril BARLIER,NONE,Francia,M,VET-A,utmb,2018
1112,42:52:21,22:08:05,Lenka PROCHÁZKOVÁ,NONE,República Checa,F,SENIOR,utmb,2018
1113,42:52:25,22:08:09,Nicolas REGNAULT,NONE,Francia,M,VET-A,utmb,2018
1114,42:52:45,22:08:29,Keita KATO,NONE,Japón,M,SENIOR,utmb,2018
1115,42:53:16,22:09:00,Trunks MOK CHI YUEN,RUNNING MADHOUSE,China,M,VET-A,utmb,2018
1116,42:53:17,22:09:01,Steve MORRIS,REDWAY RUNNERS,Reino Unido,M,VET-A,utmb,2018
1117,42:53:52,22:09:36,Alberto TOLDO,NONE,Italia,M,VET-A,utmb,2018
1118,42:54:45,22:10:29,Takeyuki FUJII,TEAM CB,Japón,M,VET-A,utmb,2018
1119,42:54:51,22:10:35,Aurelien SAELENS,TEAM ST YORRE,Francia,M,SENIOR,utmb,2018
1120,42:56:04,22:11:48,Yejun XU,NONE,Estados Unidos,M,VET-B,utmb,2018
1121,42:56:11,22:11:55,Thomas PIETRAS SETH,NONE,Estados Unidos,M,SENIOR,utmb,2018
1122,42:56:28,22:12:12,Antonio MANERO NAVARRO JOSE,CMEXEA-ATLETISMO5VILLAS-CAB,España,M,VET-A,utmb,2018
1123,42:56:38,22:12:22,Ron BUISSINNE,NONE,Sudáfrica,M,VET-B,utmb,2018
1124,42:56:40,22:12:24,Miguel CARMONA JIMÉNEZ JOSÉ,ALPINO BENALMADENA IRONTRIATH,España,M,SENIOR,utmb,2018
1125,42:56:45,22:12:29,Yannick BOUVIER,NONE,Francia,M,VET-A,utmb,2018
1126,42:56:47,22:12:31,Yannick MOULIN,NONE,Francia,M,VET-A,utmb,2018
1127,42:57:27,22:13:11,Magali ALQUIER,PORTET ATHLETIC CLUB,Francia,F,VET-A,utmb,2018
1128,42:57:40,22:13:24,Redfield BAUM,NONE,Estados Unidos,M,VET-A,utmb,2018
1129,42:57:52,22:13:36,Marc HILLS,NONE,Reino Unido,M,VET-A,utmb,2018
1130,42:58:05,22:13:49,Jean FRERET,S,Francia,M,VET-B,utmb,2018
1131,42:59:03,22:14:47,Martin HLAVÁČ,NONE,República Checa,M,SENIOR,utmb,2018
1132,42:59:31,22:15:15,David LEPROVOST,PSN PREAUX,Francia,M,VET-A,utmb,2018
1133,43:00:14,22:15:58,Daisuke SASHIE,NONE,Japón,M,VET-A,utmb,2018
1134,43:00:15,22:15:59,Claudia ARTAZ,CERVINO TRAILER,Italia,F,VET-A,utmb,2018
1135,43:00:19,22:16:03,Charles CASALA,NONE,Francia,M,VET-A,utmb,2018
1136,43:00:43,22:16:27,Tsai CHEN,NONE,Taiwan,M,VET-A,utmb,2018
1137,43:00:49,22:16:33,Kuo CHENG,NONE,Taiwan,M,VET-A,utmb,2018
1138,43:00:53,22:16:37,Spyridon VLACHOS,NONE,Grecia,M,VET-A,utmb,2018
1139,43:01:01,22:16:45,Arnaud MEUNIER,LONS ATHLE 39,Francia,M,VET-A,utmb,2018
1140,43:01:02,22:16:46,Dorota SZCZESNIAK,RANKOR,Polonia,F,SENIOR,utmb,2018
1141,43:01:05,22:16:49,Victor FERNANDES,CABRAL,Portugal,M,VET-A,utmb,2018
1142,43:01:07,22:16:51,Vincent MENU,NONE,Francia,M,VET-B,utmb,2018
1143,43:01:10,22:16:54,Sánchez,CLUB UNIVERSITARIO DE MONTANA DE LA REGION DE MURCIA,España,M,VET-B,utmb,2018
1144,43:01:12,22:16:56,Sánchez,CLUB UNIVERSITARIO DE MONTANA DE MURCIA,España,M,VET-B,utmb,2018
1145,43:01:22,22:17:06,Ho LIU KAR,NONE,Hong Kong,M,SENIOR,utmb,2018
1146,43:02:02,22:17:46,Jean NEAU,NONE,Francia,M,VET-A,utmb,2018
1147,43:02:11,22:17:55,Fernando IZQUIERDO,TIERRA TRÁGAME,España,M,VET-A,utmb,2018
1148,43:03:10,22:18:54,Marco RIBEIRO,NONE,Brasil,M,SENIOR,utmb,2018
1149,43:03:26,22:19:10,Marco CARAUX,CERVEIRA TEAM RUNNING,Portugal,M,VET-A,utmb,2018
1150,43:03:44,22:19:28,Sébastien TRUCHI,TRIATHLON DU PAYS GRASSOIS,Francia,M,SENIOR,utmb,2018
1151,43:04:04,22:19:48,Sébastien JULOU,NONE,Francia,M,SENIOR,utmb,2018
1152,43:04:29,22:20:13,Pascal RAMPON,SALOMON,Francia,M,VET-B,utmb,2018
1153,43:04:31,22:20:15,Paul GILBERTSON,TRA,Reino Unido,M,VET-A,utmb,2018
1154,43:05:21,22:21:05,Laurent GAUTIER,ESSPO,Francia,M,VET-B,utmb,2018
1155,43:05:32,22:21:16,Qiang FU,COLUMBIA,China,M,VET-A,utmb,2018
1156,43:05:52,22:21:36,Diego BERGANDI,NONE,Italia,M,VET-A,utmb,2018
1157,43:06:09,22:21:53,Maria PANDIANI ALBERTO,AMATORI ATLETICA CHIRIGNAGO,Italia,M,VET-B,utmb,2018
1158,43:06:13,22:21:57,Fränzi ROMBACH,TRIATHLON VC ALLSCHWIL,Suiza,F,VET-A,utmb,2018
1159,43:06:43,22:22:27,Jordi COLERA,UNIO EXCURSIONISTA DE CATALUNYA-SANTS,España,M,VET-A,utmb,2018
1160,43:06:52,22:22:36,Sandro MICHELOTTI,NONE,Italia,M,VET-B,utmb,2018
1161,43:06:52,22:22:36,Giuseppe MICHELOTTI,NONE,Italia,M,VET-A,utmb,2018
1162,43:07:01,22:22:45,Anna ŁUKASIK,KLUB WYSOKOGORSKI W JASTRZĘBIU-ZDROJU,Polonia,F,SENIOR,utmb,2018
1163,43:07:48,22:23:32,Antonio SANCHEZ GARCIA,C.D.TRAIL RUNNING MALAGA,España,M,VET-B,utmb,2018
1164,43:08:18,22:24:02,Matteo MICHELINI,ATLETICA PARATICO,Italia,M,SENIOR,utmb,2018
1165,43:08:30,22:24:14,Markus FOHR,TEAM LAHNSTEINER BRAUEREI,Alemania,M,VET-A,utmb,2018
1166,43:09:07,22:24:51,Rachel BONNER,NONE,Australia,F,SENIOR,utmb,2018
1167,43:09:07,22:24:51,Finn ADHARANAND,NONE,Reino Unido,M,VET-A,utmb,2018
1168,43:09:09,22:24:53,Thomas PAYN,NONE,Reino Unido,M,SENIOR,utmb,2018
1169,43:09:28,22:25:12,Gianluca BELARDINI,ASD FREE RUNNERS,Italia,M,VET-A,utmb,2018
1170,43:10:06,22:25:50,Takumi KANESHIGE,NONE,Japón,M,VET-A,utmb,2018
1171,43:11:07,22:26:51,Luc BONTEMPS,ARCH,Bélgica,M,VET-B,utmb,2018
1172,43:11:53,22:27:37,Grégory COLOMBET,CLUB26ALLAN,Francia,M,SENIOR,utmb,2018
1173,43:12:29,22:28:13,Laurent TISSOT,NONE,Francia,M,VET-A,utmb,2018
1174,43:13:08,22:28:52,Christopher DALE,DURANGO RUNNING CLUB,Estados Unidos,M,VET-A,utmb,2018
1175,43:13:31,22:29:15,Jean CORRE,TEAM RAIDLIGHT,Francia,M,SENIOR,utmb,2018
1176,43:14:46,22:30:30,Manuel REAL PEREZ,CENTRE EXC. LLORENCA,España,M,VET-C,utmb,2018
1177,43:15:01,22:30:45,Matteo MARCELLINI,"ATLETICA CASONE, NOCETO",Italia,M,VET-A,utmb,2018
1178,43:15:33,22:31:17,Matthieu BEROUD,NONE,Francia,M,VET-A,utmb,2018
1179,43:15:35,22:31:19,Arnaud CROIZILLE,NONE,Francia,M,VET-A,utmb,2018
1180,43:16:49,22:32:33,Sébastien CHARLES,PLM CONFLANS,Francia,M,VET-A,utmb,2018
1181,43:17:25,22:33:09,Jose MEIRA RODRIGUES,PAREDES AVENTURA,Portugal,M,VET-A,utmb,2018
1182,43:19:43,22:35:27,Jesus CIRBIAN,BEER RUNNERS BARCELONA,España,M,SENIOR,utmb,2018
1183,43:19:52,22:35:36,Yifan QIU,NONE,China,M,VET-A,utmb,2018
1184,43:19:59,22:35:43,Marc BRICHARD,NONE,Francia,M,SENIOR,utmb,2018
1185,43:20:15,22:35:59,Zhekui XING,NONE,China,M,SENIOR,utmb,2018
1186,43:21:03,22:36:47,Brian KITSON,NONE,Irlanda,M,VET-A,utmb,2018
1187,43:21:05,22:36:49,Fabrizio MAGNONI,NONE,Italia,M,VET-C,utmb,2018
1188,43:21:12,22:36:56,Jacek MINIUR,NONE,Polonia,M,VET-B,utmb,2018
1189,43:21:55,22:37:39,Martin BENGTSSON,ADVENTURE KAJAK,Suecia,M,VET-A,utmb,2018
1190,43:21:56,22:37:40,Sebastian ANDERSSON,NONE,Suecia,M,VET-A,utmb,2018
1191,43:22:58,22:38:42,Hairong LI,CEIBS RUNNING CLUB,China,M,VET-A,utmb,2018
1192,43:22:59,22:38:43,Claude LONDOT,NONE,Bélgica,M,VET-B,utmb,2018
1193,43:23:01,22:38:45,Massimo MARCONCINI,A.S.D. COURMAYEUR TRAILERS,Italia,M,SENIOR,utmb,2018
1194,43:23:15,22:38:59,Louis BOUVIER JEAN,SAMOENS TRAIL TEAM,Francia,M,VET-C,utmb,2018
1195,43:24:00,22:39:44,Freddy BRICAUD,AS CHU NANTES,Francia,M,VET-A,utmb,2018
1196,43:24:03,22:39:47,Patrick MOYSAN,AS CHU NANTES,Francia,M,VET-A,utmb,2018
1197,43:24:08,22:39:52,Alex JIMENEZ,TROTONES CLUB,Colombia,M,VET-A,utmb,2018
1198,43:24:47,22:40:31,Agustin MORENTE,C.A. ALCOY,España,M,VET-B,utmb,2018
1199,43:25:22,22:41:06,Daniel MARSHALL,NONE,Australia,M,VET-A,utmb,2018
1200,43:25:24,22:41:08,David SAUVAGEOT,S,Francia,M,VET-A,utmb,2018
1201,43:25:29,22:41:13,Jorge ROLL,NONE,Chile,M,VET-B,utmb,2018
1202,43:25:35,22:41:19,Jorge DOS SANTOS,NONE,Portugal,M,VET-A,utmb,2018
1203,43:25:59,22:41:43,Bernard CHEVALIER,NONE,Francia,M,VET-B,utmb,2018
1204,43:26:00,22:41:44,Tower,NONE,Estados Unidos,M,VET-A,utmb,2018
1205,43:26:19,22:42:03,Ángel PAVÓN GUERRA,AIIIIIDELANTE TEAM,España,M,SENIOR,utmb,2018
1206,43:26:36,22:42:20,Andrea CHIODO,CB SPORT PODISTICA CARAMAGNA,Italia,M,SENIOR,utmb,2018
1207,43:26:38,22:42:22,Marcelo MARMORI BATTILANA MARIO,NONE,Paraguay,M,SENIOR,utmb,2018
1208,43:26:43,22:42:27,Andrés CANESE,NONE,Paraguay,M,VET-B,utmb,2018
1209,43:26:56,22:42:40,Saša KULINOVIĆ,ORJEN OUTDOOR,Montenegro,M,SENIOR,utmb,2018
1210,43:28:04,22:43:48,Ricardo GOMEZ ATIENZA,INDEPENDIENTE,España,M,SENIOR,utmb,2018
1211,43:28:12,22:43:56,Igor VARGA,SRD315SJEVEROZAPA,Croacia,M,VET-A,utmb,2018
1212,43:29:25,22:45:09,Tobias SCHREIBER,SENIOREN LAUFTREFF,Alemania,M,SENIOR,utmb,2018
1213,43:29:41,22:45:25,Piotr SROMEK,NONE,Polonia,M,VET-A,utmb,2018
1214,43:31:21,22:47:05,Alain BLANC,GAP HAUTES ALPES ATHLETISME,Francia,M,VET-B,utmb,2018
1215,43:31:58,22:47:42,Joe BRADY,BASECAMP,Reino Unido,M,SENIOR,utmb,2018
1216,43:31:59,22:47:43,Sérgio COSTA MOREIRA,BLUE O,Portugal,M,SENIOR,utmb,2018
1217,43:32:13,22:47:57,Yuan WANG,BOBCATS,China,M,SENIOR,utmb,2018
1218,43:32:19,22:48:03,Philippe RHANC JEAN,CAROUX X TRAIL,Francia,M,VET-A,utmb,2018
1219,43:33:09,22:48:53,Sophie POWER,NONE,Reino Unido,F,SENIOR,utmb,2018
1220,43:33:14,22:48:58,Andre JAFFRE,NONE,Francia,M,VET-B,utmb,2018
1221,43:33:16,22:49:00,Jonathan JEANNESSON,NONE,Francia,M,SENIOR,utmb,2018
1222,43:33:17,22:49:01,Atsushi KIKUCHI,TEAM100MILE,Japón,M,VET-A,utmb,2018
1223,43:33:21,22:49:05,Fernando PACHECO,NONE,España,M,VET-A,utmb,2018
1224,43:33:40,22:49:24,Branko LUCIC,ULTRA RUNNER SERBIA,Serbia,M,SENIOR,utmb,2018
1225,43:34:14,22:49:58,Lei XU,NONE,China,M,SENIOR,utmb,2018
1226,43:36:17,22:52:01,Atsushi WATANABE,NONE,Japón,M,VET-A,utmb,2018
1227,43:36:49,22:52:33,Philippe BLANC,BEDOIN CYCLO SPORT,Francia,M,VET-B,utmb,2018
1228,43:36:49,22:52:33,Satoko TAKENAGA,NONE,Japón,F,SENIOR,utmb,2018
1229,43:36:49,22:52:33,Guy SEBASTIEN,SC ARLES,Francia,M,VET-B,utmb,2018
1230,43:36:58,22:52:42,Bing GU,COLUMBIA,China,M,SENIOR,utmb,2018
1231,43:38:01,22:53:45,Veronica BASSANELLI,NONE,Italia,F,VET-A,utmb,2018
1232,43:38:02,22:53:46,Marco MANZONI,NONE,Italia,M,VET-A,utmb,2018
1233,43:38:03,22:53:47,Paolo MAGONI,ATLETICA VAL BREMBANA,Italia,M,VET-A,utmb,2018
1234,43:38:23,22:54:07,Jose MANDARAKAS,NONE,Panamá,M,VET-A,utmb,2018
1235,43:38:39,22:54:23,Nicolas BUCK,ASPHALTE 94,Francia,M,VET-A,utmb,2018
1236,43:38:51,22:54:35,Pascal PFEIFFER,NONE,Francia,M,VET-A,utmb,2018
1237,43:39:16,22:55:00,David ORR,NONE,Canadá,M,VET-A,utmb,2018
1238,43:39:43,22:55:27,Ruben BOSQUE EROLES,INDEPENDIENTE,España,M,SENIOR,utmb,2018
1239,43:40:40,22:56:24,Matt EVENDEN,NONE,Reino Unido,M,SENIOR,utmb,2018
1240,43:40:46,22:56:30,Alberto AGNESINA,MASTER NOVARA,Italia,M,VET-A,utmb,2018
1241,43:41:41,22:57:25,Yann GICQUEL,NONE,Francia,M,SENIOR,utmb,2018
1242,43:41:45,22:57:29,Kai CHENG WING,FAITHWALKERS,Hong Kong,M,SENIOR,utmb,2018
1243,43:41:45,22:57:29,Yuk LUK,FAITHWALKERS,Hong Kong,M,VET-B,utmb,2018
1244,43:41:48,22:57:32,Hervic AQUINO PATRICK,KALENJI TEAM,Filipinas,M,SENIOR,utmb,2018
1245,43:42:14,22:57:58,Ionel BELETOIU CLAUDIU,SUNT IN FORMA,Rumania,M,SENIOR,utmb,2018
1246,43:42:35,22:58:19,Takashi SATO,庄内ゆるラン,Japón,M,VET-A,utmb,2018
1247,43:43:40,22:59:24,Éric GALEA,TEAM IRON RACE,Francia,M,VET-A,utmb,2018
1248,43:43:56,22:59:40,Sebastien N GUYEN VAN,TEAM IRONRACE,Francia,M,VET-A,utmb,2018
1249,43:44:09,22:59:53,Mohamed ECHAITI,AC ST REMY DE PROVENCE,Francia,M,VET-A,utmb,2018
1250,43:44:20,23:00:04,Sebastien MARAIS,NONE,Francia,M,SENIOR,utmb,2018
1251,43:44:33,23:00:17,Loïc ANDRE,SPHENISCUS,Francia,M,VET-A,utmb,2018
1252,43:45:00,23:00:44,David MAILLOCHON,ENT'RAID,Francia,M,VET-B,utmb,2018
1253,43:45:02,23:00:46,Christophe LE GOUGUEC,ENT'RAID 49,Francia,M,VET-B,utmb,2018
1254,43:45:17,23:01:01,Pascal REMONDEAU,KIKOUROU,Francia,M,VET-B,utmb,2018
1255,43:45:54,23:01:38,Toru FUJIOKA,NONE,Japón,M,VET-A,utmb,2018
1256,43:46:42,23:02:26,Yin YEUNG HO,THE PEAK HUNTER,Hong Kong,M,SENIOR,utmb,2018
1257,43:47:09,23:02:53,Yu SIK KUEN,NONE,Hong Kong,M,SENIOR,utmb,2018
1258,43:47:28,23:03:12,Christophe JAMET,CAP D'AIL MACADAM,Francia,M,VET-A,utmb,2018
1259,43:47:50,23:03:34,Joachim GILLET,DES SPORTS DE MEGEVE,Francia,M,VET-A,utmb,2018
1260,43:48:04,23:03:48,Quentin VERVY,TEAM QU.BE,Bélgica,M,SENIOR,utmb,2018
1261,43:49:14,23:04:58,Mark FOWELL,ROLLS-ROYCE HARRIERS,Reino Unido,M,VET-B,utmb,2018
1262,43:49:41,23:05:25,Laurent LELOUP,GENARPS IF,Francia,M,VET-A,utmb,2018
1263,43:50:08,23:05:52,Patrick FOSSEY,TEAM RAIDLIGHT,Francia,M,VET-A,utmb,2018
1264,43:50:12,23:05:56,Ming FUNG SZE,NONE,Hong Kong,M,VET-A,utmb,2018
1265,43:50:14,23:05:58,Ming TSUI YUK,NONE,Hong Kong,M,SENIOR,utmb,2018
1266,43:50:57,23:06:41,Hanju YU,NONE,China,M,SENIOR,utmb,2018
1267,43:51:32,23:07:16,Stefano BOSETTI,NONE,Italia,M,VET-A,utmb,2018
1268,43:51:51,23:07:35,Mike QUIRION,NONE,Canadá,M,SENIOR,utmb,2018
1269,43:52:00,23:07:44,Naoya MATSUMOTO,NONE,China,M,VET-B,utmb,2018
1270,43:52:05,23:07:49,Watcharin TANTISAN,NONE,Tailandia,M,SENIOR,utmb,2018
1271,43:52:14,23:07:58,Shuai FU,KALENJI ULTRA TRAIL TEAM,China,M,SENIOR,utmb,2018
1272,43:52:17,23:08:01,Karen JENNINGS,NONE,Sudáfrica,F,VET-B,utmb,2018
1273,43:52:17,23:08:01,Bo LU,大连海事大学@西安电子科技大学,China,M,SENIOR,utmb,2018
1274,43:52:49,23:08:33,Richard CAMPBELL,ROSSENDALE HARRIERS & ATHLETIC CLUB,Reino Unido,M,VET-A,utmb,2018
1275,43:52:53,23:08:37,Ruriko OGAWA,NONE,Japón,F,VET-A,utmb,2018
1276,43:53:51,23:09:35,Pierre MAGRIT,RAC,Francia,M,VET-A,utmb,2018
1277,43:53:52,23:09:36,Cristina GONTERO,ASD VIGONECHECORRE,Italia,F,VET-A,utmb,2018
1278,43:53:54,23:09:38,Roberto PIZZA,ASD VIGONECHECORRE,Italia,M,VET-A,utmb,2018
1279,43:54:04,23:09:48,Tomas SERRA GARCIA,BLUE TRIBE,España,M,VET-C,utmb,2018
1280,43:55:05,23:10:49,Jordan ANDRE,NONE,Francia,M,SENIOR,utmb,2018
1281,43:55:15,23:10:59,Laurent DEBREE,IMPULSION TRAIL ANGERS,Francia,M,VET-B,utmb,2018
1282,43:55:26,23:11:10,David PEREZ COMENDADOR,INDEPENDIENTE,España,M,SENIOR,utmb,2018
1283,43:55:48,23:11:32,Shaoli CHEN,NONE,China,M,VET-A,utmb,2018
1284,43:56:36,23:12:20,Michel LANG,NONE,Francia,M,VET-B,utmb,2018
1285,43:57:16,23:13:00,Anne SALMON,ATHLEFORM42,Francia,F,VET-B,utmb,2018
1286,43:57:18,23:13:02,Aurélien MEUNIER,NONE,Francia,M,SENIOR,utmb,2018
1287,43:57:18,23:13:02,Serge GOSSELIN,NONE,Canadá,M,VET-B,utmb,2018
1288,43:57:23,23:13:07,Alain BÉLANGER,NONE,Canadá,M,VET-A,utmb,2018
1289,43:58:49,23:14:33,Alberto GONZALEZ TORO,NONE,España,M,SENIOR,utmb,2018
1290,43:59:14,23:14:58,Yong JO,NONE,Corea del Sur,M,VET-A,utmb,2018
1291,44:01:06,23:16:50,Chiwai WONG,NONE,Hong Kong,M,VET-A,utmb,2018
1292,44:01:25,23:17:09,Tomokazu SAKAI,NONE,Japón,M,VET-A,utmb,2018
1293,44:01:31,23:17:15,Yutaka SAWAI,NONE,Japón,M,SENIOR,utmb,2018
1294,44:04:03,23:19:47,Massimiliano BERTINI,KRATOS TEAM,Italia,M,VET-A,utmb,2018
1295,44:04:10,23:19:54,Eric PESTOURIE,ATHLETISME SAINT-PANTALEON,Francia,M,VET-B,utmb,2018
1296,44:04:14,23:19:58,Pascal OLEK,WTL LAXOU,Francia,M,VET-A,utmb,2018
1297,44:04:18,23:20:02,Xavier TRELCAT,WTL,Francia,M,VET-B,utmb,2018
1298,44:05:04,23:20:48,Bin JIANG,UTTG CLUB,China,M,VET-A,utmb,2018
1299,44:05:26,23:21:10,Man WONG SHU,NONE,Hong Kong,M,VET-B,utmb,2018
1300,44:05:55,23:21:39,John DUGGAN,NONE,Reino Unido,M,VET-A,utmb,2018
1301,44:06:15,23:21:59,Elizabeth WIGGINS,NONE,Reino Unido,F,VET-A,utmb,2018
1302,44:06:18,23:22:02,José DESMEULLES,THALES ,Francia,M,SENIOR,utmb,2018
1303,44:06:33,23:22:17,Andres LEZCANO,226 LONG DISTANCE,España,M,VET-B,utmb,2018
