posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
522,36:35:00,16:45:30,Ivan FRANCO CUEVAS,TRAIL PIRATA JEREZ,España,M,VET-A,utmb,2022
523,36:37:48,16:48:18,David MARGAIN,CMBM,Francia,M,VET-B,utmb,2022
524,36:39:03,16:49:33,Étienne MONIN,NONE,Francia,M,VET-A,utmb,2022
525,36:39:03,16:49:33,Tom BETHOULE,S,Francia,M,SENIOR,utmb,2022
526,36:39:33,16:50:03,Jérôme BERNARD,NONE,Francia,M,VET-A,utmb,2022
527,36:40:20,16:50:50,Rémi CHAMPAIN,RUN TRAVEL,Francia,M,SENIOR,utmb,2022
528,36:41:14,16:51:44,Cees VAN DER LAND,TYNE BRIDGE HARRIERS,Países Bajos,M,VET-A,utmb,2022
529,36:41:36,16:52:06,Manuel GONZALVO CATALAN,GAMTE,España,M,VET-A,utmb,2022
530,36:42:39,16:53:09,David LEIVA ROLDÁN,CLUB ESPORTIU GARRAF RUNNERS,España,M,VET-B,utmb,2022
531,36:47:25,16:57:55,Yasuaki HORI,CAFE UMINEKO YAMANEKO,Japón,M,VET-A,utmb,2022
532,36:47:34,16:58:04,Vivian JOHNSTON,TRAILS AND ALES,Australia,M,SENIOR,utmb,2022
533,36:48:20,16:58:50,Benoit JOURDAIN,NONE,Francia,M,VET-B,utmb,2022
534,37:09:17,17:19:47,Xavi DANIEL FUENTES,CLUB TENNIS TARRAGONA,España,M,SENIOR,utmb,2022
535,36:49:19,16:59:49,Yvonne NAUGHTON,NONE,Irlanda,F,VET-A,utmb,2022
536,36:50:08,17:00:38,Edgars KOKOREVICS,"VSK ""BURKANCIEMS&CO""",Letonia,M,SENIOR,utmb,2022
537,36:50:12,17:00:42,Victor JIMENEZ SEVILLA,NONE,España,M,VET-A,utmb,2022
538,36:50:20,17:00:50,Pascal COLAS,NONE,Francia,M,VET-A,utmb,2022
539,36:50:34,17:01:04,Jadan HALKETT,NONE,Australia,M,SENIOR,utmb,2022
540,36:50:34,17:01:04,Damien GRINSELL,NONE,Australia,M,VET-B,utmb,2022
541,36:53:30,17:04:00,Marcial COLOMO GOMEZ,NONE,España,M,VET-A,utmb,2022
542,36:53:49,17:04:19,Jean COLLIARD,NONE,Suiza,M,VET-C,utmb,2022
543,36:55:09,17:05:39,Raphaël BOGNIER,NONE,Francia,M,VET-A,utmb,2022
544,36:57:03,17:07:33,Florian TOURNIER,NONE,Francia,M,SENIOR,utmb,2022
545,36:58:22,17:08:52,Sky GRAHN,NONE,Estados Unidos,M,SENIOR,utmb,2022
546,36:58:30,17:09:00,Sophie MOUROT,CLUB NAUTIQUE PONTARLIER TRIATHLON,Francia,F,VET-A,utmb,2022
547,37:02:10,17:12:40,Andrew GLAZE,NONE,Estados Unidos,M,VET-A,utmb,2022
548,37:03:09,17:13:39,Aurélien LE MEUR,PLUMELIAU,Francia,M,VET-A,utmb,2022
549,37:04:43,17:15:13,Julien CHABLE,AS MAGENTA,Francia,M,VET-A,utmb,2022
550,37:05:00,17:15:30,Paolo MANGILI IVO,CANTO DI CORSA,Italia,M,VET-B,utmb,2022
551,37:07:10,17:17:40,Angel GARCIA GUTIERREZ MIGUEL,AIIIIIIIADELANTE TEAM,España,M,VET-C,utmb,2022
552,37:08:02,17:18:32,Baptiste MAINFROY,NONE,Francia,M,VET-A,utmb,2022
553,37:08:10,17:18:40,Eduardo DORADO,ARAIKANI,Argentina,M,VET-A,utmb,2022
554,37:08:23,17:18:53,Cyrille BIGOT,035465,Francia,M,VET-B,utmb,2022
555,37:08:37,17:19:07,Roxane MICHEL,NONE,Francia,F,VET-A,utmb,2022
556,37:08:39,17:19:09,Renzo SECCIA,ASD MANOPPELLO SOGEDA,Italia,M,VET-A,utmb,2022
557,37:08:58,17:19:28,Patric SIEGENTHALER,NONE,Suiza,M,VET-A,utmb,2022
558,37:09:02,17:19:32,Gerald MERCET,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2022
559,37:11:50,17:22:20,Steven KNIGHT,GLOSSOPDALE HARRIERS,Reino Unido,M,VET-A,utmb,2022
560,37:11:54,17:22:24,Grégoire HOLZSCHERER,EACPA,Francia,M,VET-A,utmb,2022
561,37:12:22,17:22:52,Maxime BARDET,TRAIL BELFORT MARATHON,Francia,M,SENIOR,utmb,2022
562,37:12:31,17:23:01,Jonathan BURNHAMS,NONE,Reino Unido,M,SENIOR,utmb,2022
563,37:13:02,17:23:32,Christophe PEYRINT,NONE,Francia,M,SENIOR,utmb,2022
564,37:13:22,17:23:52,Sylvain MALENFANT,COTENTRAIL,Francia,M,VET-A,utmb,2022
565,37:13:51,17:24:21,Mathias CARTAILLER,NONE,Francia,M,VET-A,utmb,2022
566,37:14:11,17:24:41,Rémi BOULIER,NONE,Francia,M,SENIOR,utmb,2022
567,37:14:44,17:25:14,Rachel FAWCETT,LEIGHTON BUZZARD ATHLETICS,Reino Unido,F,VET-A,utmb,2022
568,37:16:56,17:27:26,Mirko ESPOSITO,A.S.D. CINGHIALI RANDAGI,Italia,M,SENIOR,utmb,2022
569,37:17:03,17:27:33,Davide BURANI,ATLETICA REGGIO,Italia,M,VET-A,utmb,2022
570,37:17:09,17:27:39,Carles VILLALBA LUJAN,GAFARRUNS,España,M,VET-B,utmb,2022
571,37:17:16,17:27:46,Grégory DELECLUSE,MOABEE,Francia,M,SENIOR,utmb,2022
572,37:17:42,17:28:12,Roberto BERETTA,TEAM HOKA ITALIA,Italia,M,VET-B,utmb,2022
573,37:19:12,17:29:42,Stephane JEANVOINE,TAKAYALE,Francia,M,VET-A,utmb,2022
574,37:19:49,17:30:19,Keung CHAN KWOK,NONE,Hong Kong,M,VET-C,utmb,2022
575,37:20:03,17:30:33,Ilhan ISIKLI,LISSES AC,Francia,M,SENIOR,utmb,2022
576,37:21:36,17:32:06,Caroline VELTRI,NONE,Estados Unidos,F,SENIOR,utmb,2022
577,37:23:18,17:33:48,Ludovic LEGROS,NONE,Francia,M,VET-A,utmb,2022
578,37:23:58,17:34:28,Sergio ZEA ARAGON,C.D. FUENTE DEL ACEBUCHE,España,M,VET-A,utmb,2022
579,37:23:58,17:34:28,Daniel ROMERO GARCIA JOSE,C.D. FUENTE DEL ACEBUCHE ,España,M,VET-A,utmb,2022
580,37:24:14,17:34:44,Diego LOPEZ SANCHEZ,CORREDORES AFRICANUS,España,M,VET-A,utmb,2022
581,37:25:25,17:35:55,Andre MEDEIROS,2GO - TRIBUS ADVENTURE,Brasil,M,VET-A,utmb,2022
582,37:26:53,17:37:23,Andras KULCSAR,NONE,Hungría,M,VET-A,utmb,2022
583,37:27:38,17:38:08,Aleksandr STAPRANS,A CHACUN SON EVEREST,Estados Unidos,M,SENIOR,utmb,2022
584,37:28:57,17:39:27,Florent VU,TEAM TRAIL PARIS,Francia,M,VET-A,utmb,2022
585,37:29:10,17:39:40,Trung NGUYEN,NONE,Singapur,M,VET-A,utmb,2022
586,37:29:41,17:40:11,Jaume RIGO SERVERA,CLUB ATLETISME SON SERVERA,España,M,VET-A,utmb,2022
587,37:29:42,17:40:12,Roman MORELL,SA MILANA - ALARO,España,M,VET-A,utmb,2022
588,37:32:18,17:42:48,Shinichiro FUJITA,BIGMOUTH MAFIA,Japón,M,VET-A,utmb,2022
589,37:32:26,17:42:56,Cédric FARCY,NONE,Francia,M,VET-A,utmb,2022
590,37:33:06,17:43:36,Yohann DUBOILLE,NONE,Francia,M,VET-A,utmb,2022
591,37:34:19,17:44:49,Alexis WÄRMLÄNDER,TRAILRUN4FUN,Suecia,M,VET-B,utmb,2022
592,37:36:24,17:46:54,Marc TURZO,LES TONTONTRAILERS,Francia,M,VET-B,utmb,2022
593,37:36:43,17:47:13,George HOWARD,ULTRA PEAK FITNESS,Reino Unido,M,SENIOR,utmb,2022
594,37:36:58,17:47:28,Konrad KUNICKI,TROPEM ULTRA,Polonia,M,VET-A,utmb,2022
595,37:36:59,17:47:29,Clay HICKMAN,NONE,Estados Unidos,M,VET-A,utmb,2022
596,37:37:05,17:47:35,Julien RAGE,LA P'TITE FOULEE,Francia,M,VET-A,utmb,2022
597,37:37:39,17:48:09,Fredrik UDDGREN,LONESOME RUNNERS,Suecia,M,VET-B,utmb,2022
598,37:37:59,17:48:29,Sébastien GOURGOT,NONE,Francia,M,VET-A,utmb,2022
599,37:38:18,17:48:48,Gethin THOMAS,MYNYDDWYR DE CYMRU,Reino Unido,M,SENIOR,utmb,2022
600,37:38:40,17:49:10,Nick JONES,BUXTON AC,Reino Unido,M,VET-A,utmb,2022
601,37:39:39,17:50:09,David PONCET,NONE,Francia,M,VET-A,utmb,2022
602,37:39:41,17:50:11,Todd VOGEL,NONE,Estados Unidos,M,VET-B,utmb,2022
603,37:40:28,17:50:58,Greger MYRBAKK,OXELOSUND,Suecia,M,VET-B,utmb,2022
604,37:40:51,17:51:21,Raphael GENTAIS,NONE,Francia,M,VET-A,utmb,2022
605,37:40:52,17:51:22,Pierre NEVOUX,NONE,Francia,M,VET-A,utmb,2022
606,37:41:08,17:51:38,Ella PEYRARD,NONE,Francia,F,SENIOR,utmb,2022
607,37:41:27,17:51:57,Zachary CLARKE,NONE,Estados Unidos,M,VET-A,utmb,2022
608,37:42:03,17:52:33,Alexandre TRILLAUD,NONE,Francia,M,SENIOR,utmb,2022
609,37:42:09,17:52:39,Tomas AMNESKOG,ARDUUA,Suecia,M,VET-B,utmb,2022
610,37:42:11,17:52:41,Yann WERLING,NONE,Francia,M,SENIOR,utmb,2022
611,37:43:13,17:53:43,Tanapong CHANKRACHANG,HOKA,Tailandia,M,SENIOR,utmb,2022
612,37:43:17,17:53:47,Uz TOLGA,ANKYRA SK,Turquía,M,VET-B,utmb,2022
613,37:43:59,17:54:29,Arthur MALAMAN,NONE,Francia,M,SENIOR,utmb,2022
614,37:44:03,17:54:33,Romain PATRUX,NONE,Francia,M,SENIOR,utmb,2022
615,37:44:34,17:55:04,Ghislain PIGNOL,LES TRAILEURS DU MARENSIN,Francia,M,VET-A,utmb,2022
616,37:44:45,17:55:15,Stephane MENEGHEL,NONE,Francia,M,VET-A,utmb,2022
617,37:46:16,17:56:46,Vincent LAURIOL,SARAN LOIRET ATHLETIC CLUB,Francia,M,VET-A,utmb,2022
618,37:47:04,17:57:34,Fiona CASTLE,NOLAVA,Australia,F,VET-B,utmb,2022
619,37:47:06,17:57:36,Georgie ISLIP,NONE,Canadá,F,VET-B,utmb,2022
620,37:47:50,17:58:20,Arthur HADET,ATHLETIQUE CLUB SAINT-DIE-DES-VOSGES,Francia,M,SENIOR,utmb,2022
621,37:48:01,17:58:31,Corentin RODE,NONE,Francia,M,SENIOR,utmb,2022
622,37:49:25,17:59:55,Ben BALESTER,NONE,Estados Unidos,M,VET-A,utmb,2022
623,37:49:49,18:00:19,Rescorla RESCORLA ERIC,NONE,Estados Unidos,M,VET-B,utmb,2022
624,37:50:45,18:01:15,Edouard VERNHES,NONE,Francia,M,VET-A,utmb,2022
625,37:50:45,18:01:15,Stephen DUNDON,KR,Australia,M,VET-A,utmb,2022
626,37:50:51,18:01:21,Javier LILLO TEJEDA IGNACIO,SENDAS DE CUENCA,España,M,VET-B,utmb,2022
627,37:51:42,18:02:12,Mark TAYLOR,NONE,Australia,M,VET-B,utmb,2022
628,37:56:20,18:06:50,Pierluigi LOVERA,PODISTICA VALLE VARAITA,Italia,M,VET-C,utmb,2022
629,37:56:27,18:06:57,Somyot PUANGJIT,NONE,Tailandia,M,VET-C,utmb,2022
630,37:58:54,18:09:24,Andy DUNN,BRISTOL AND WEST AC,Reino Unido,M,VET-A,utmb,2022
631,37:59:58,18:10:28,Davide BLANCHETTI,ATLETICA LEVANTE,Italia,M,VET-A,utmb,2022
632,38:00:18,18:10:48,Valentin VIVIER,CAP92,Francia,M,SENIOR,utmb,2022
633,38:01:44,18:12:14,Luís OLIVEIRA,VISEU TRAIL,Portugal,M,VET-A,utmb,2022
634,38:02:05,18:12:35,Nico D'AGOSTINI,PIE VELOCE MASERADA,Italia,M,VET-A,utmb,2022
635,38:02:28,18:12:58,David FLECHET,AS MAGENTA,Francia,M,VET-B,utmb,2022
636,38:03:30,18:14:00,Philippe LOCCI,ARPA,Francia,M,VET-B,utmb,2022
637,38:05:20,18:15:50,Willy ROUXEL,RUN & BIKE PETIT MARS,Francia,M,VET-A,utmb,2022
638,38:05:25,18:15:55,Guillaume FOLSCHEID,NONE,Francia,M,SENIOR,utmb,2022
639,38:06:00,18:16:30,Maxime BIGLER,NONE,Suiza,M,SENIOR,utmb,2022
640,38:06:00,18:16:30,Christophe BIGLER,NONE,Suiza,M,SENIOR,utmb,2022
641,38:06:04,18:16:34,Guillaume DESCOMBES,RAIDEURS 2000,Francia,M,SENIOR,utmb,2022
642,38:06:06,18:16:36,Luca PELLICIOLI,NONE,Italia,M,VET-B,utmb,2022
643,38:06:09,18:16:39,Luca PAVAN,RUNNERS TEAM ZANÈ,Italia,M,VET-A,utmb,2022
644,38:06:15,18:16:45,Oliver GORDILLO ALVARÍN,08690,España,M,VET-A,utmb,2022
645,38:06:20,18:16:50,Michaël GUELAFF,NONE,Francia,M,VET-A,utmb,2022
646,38:06:22,18:16:52,Krzysztof MACKOJĆ,EL-MACKOJĆ,Polonia,M,VET-A,utmb,2022
647,38:07:12,18:17:42,Romain LENHARDT,NONE,Francia,M,SENIOR,utmb,2022
648,38:07:43,18:18:13,Audrée LAFRENIÈRE,NONE,Canadá,F,SENIOR,utmb,2022
649,38:07:50,18:18:20,Sebastien LE MOING,NONE,Francia,M,VET-A,utmb,2022
650,38:09:37,18:20:07,Antanas STEPONAVICIUS,NEKO RUNNERS,Lituania,M,VET-A,utmb,2022
651,38:09:38,18:20:08,Aurelijus DVELYS,SK S-SPORTAS,Lituania,M,SENIOR,utmb,2022
652,38:10:12,18:20:42,Quentin LEFEBVRE,BASEL DRAGONS RUNNING CLUB,Francia,M,SENIOR,utmb,2022
653,38:10:32,18:21:02,Serge DELESSERT,TEAM JORAT,Suiza,M,VET-B,utmb,2022
654,38:10:46,18:21:16,Dariusz WETHACZ,ULTRA-BIES TEAM,Polonia,M,SENIOR,utmb,2022
655,38:11:10,18:21:40,Alexandre CHIBANE,VILLIERS SPORT ET CULTURE,Francia,M,VET-A,utmb,2022
656,38:11:22,18:21:52,Cédric QUILLET,E2A,Francia,M,VET-A,utmb,2022
657,38:11:43,18:22:13,John WHITWORTH,NONE,Reino Unido,M,VET-A,utmb,2022
658,38:12:32,18:23:02,Siniša STANKOVIĆ,AK VRANJSKI MARATONCI,Serbia,M,SENIOR,utmb,2022
659,38:13:00,18:23:30,Alexandre BRENIAUX,AVOC,Francia,M,SENIOR,utmb,2022
660,38:13:07,18:23:37,Jérôme TOURSCHER,COLMAR MARATHON CLUB,Francia,M,SENIOR,utmb,2022
661,38:13:49,18:24:19,Oscar BERNARDO,NONE,España,M,VET-A,utmb,2022
662,38:14:00,18:24:30,Sergio ARAGON GUTIERREZ,TRAZACAMINOS,España,M,VET-A,utmb,2022
663,38:14:16,18:24:46,Diana SURUBARU,MARTONERUN,Rumania,F,VET-A,utmb,2022
664,38:15:46,18:26:16,Jesus MARRERO VEGA PEDRO,VALLESECO TRAIL,España,M,SENIOR,utmb,2022
665,38:16:41,18:27:11,Sébastien DUBOISSE,NONE,Francia,M,SENIOR,utmb,2022
666,38:16:48,18:27:18,Manuel HERRERA MARTÍNEZ,GRUPO MOHINORA,Méjico,M,VET-B,utmb,2022
667,38:17:09,18:27:39,Francisco ORIHUELA RODRIGUEZ,LA ZANCADA DE TORREDONJIMENO,España,M,SENIOR,utmb,2022
668,38:17:32,18:28:02,Tobias GIESSER,TEMPO-SPORT BE THE CHANGE,Suiza,M,VET-A,utmb,2022
669,38:17:56,18:28:26,Hamdi BEN BELGACEM,TUNISIA,Túnez,M,SENIOR,utmb,2022
670,38:18:06,18:28:36,Nacer MANSOURI,NONE,Argelia,M,VET-A,utmb,2022
671,38:18:19,18:28:49,Chris WELTON,NONE,Reino Unido,M,VET-B,utmb,2022
672,38:18:59,18:29:29,Juan RUIZ HENESTROSA CAMPOS,HSN TEAM,España,M,VET-A,utmb,2022
673,38:19:02,18:29:32,Jean BAUJARD,LA FOULEE MUROISE,Francia,M,VET-B,utmb,2022
674,38:19:10,18:29:40,Yann CHOPPÉ,CLUB DE TRAIL DE MONTREAL,Francia,M,SENIOR,utmb,2022
675,38:19:31,18:30:01,Jens KLUZIK,ASC KONSTANZ,Alemania,M,SENIOR,utmb,2022
676,38:20:15,18:30:45,Matti KATILA,JYVASKYLA TRAIL RUNNERS,Finlandia,M,VET-A,utmb,2022
677,38:20:34,18:31:04,Benjamin STEEN,TETE D'OR RUNNERS,Francia,M,VET-A,utmb,2022
678,38:20:52,18:31:22,Alexej STEBLIN,NONE,Alemania,M,VET-B,utmb,2022
679,38:21:02,18:31:32,Matt PRESLAR,NONE,Estados Unidos,M,VET-B,utmb,2022
680,38:21:56,18:32:26,Maxime LE MEITOUR,COURIR A PLUSIEURS,Francia,M,SENIOR,utmb,2022
681,38:22:04,18:32:34,Nathalie LONG,NONE,Canadá,F,SENIOR,utmb,2022
682,38:22:04,18:32:34,Anthony HLYNKA,NONE,Canadá,M,VET-A,utmb,2022
683,38:23:24,18:33:54,Ilaria LANCIA,RUNAWAY MILANO ASD,Italia,F,SENIOR,utmb,2022
684,38:23:24,18:33:54,Luca GARRE,ATLETICA VALLE SCRIVIA,Italia,M,VET-A,utmb,2022
685,38:23:34,18:34:04,Michael CHAMOUN,NONE,Estados Unidos,M,SENIOR,utmb,2022
686,38:23:41,18:34:11,Thibaut STEPHAN,NONE,Francia,M,SENIOR,utmb,2022
687,38:23:45,18:34:15,José FOULQUIE PADILLA JUAN,NONE,España,M,VET-A,utmb,2022
688,38:23:50,18:34:20,Oliver SMITH,NONE,Reino Unido,M,VET-A,utmb,2022
689,38:24:09,18:34:39,Wim SCHACHT,GENT RUNNING TEAM,Bélgica,M,VET-B,utmb,2022
690,38:26:23,18:36:53,Ashlee RITSON,NONE,Australia,F,SENIOR,utmb,2022
691,38:26:27,18:36:57,Didier BOULEY,NONE,Francia,M,VET-B,utmb,2022
692,38:27:05,18:37:35,Gregory TAILLARD,NONE,Francia,M,VET-B,utmb,2022
693,38:27:16,18:37:46,Mark BISSETT,KIDDERMINSTER AND STOURPORT AC,Reino Unido,M,VET-B,utmb,2022
694,38:27:20,18:37:50,Jean DUINE,BORDEAUX ATHLE*,Francia,M,VET-B,utmb,2022
695,38:27:48,18:38:18,Eddy BAUDON,ATRAS,Francia,M,VET-A,utmb,2022
696,38:28:24,18:38:54,Nicolas LECOURT,NONE,Francia,M,VET-A,utmb,2022
697,38:29:01,18:39:31,Frederic DULHOSTE,NONE,Francia,M,VET-B,utmb,2022
698,38:31:21,18:41:51,Naaman AZMI,NONE,Israel,M,SENIOR,utmb,2022
699,38:31:30,18:42:00,Mikko NYBACKA,TAWASTIA TRAIL CLUB,Finlandia,M,VET-A,utmb,2022
700,38:32:44,18:43:14,Cyril AILLOUD,NONE,Francia,M,VET-A,utmb,2022
701,38:32:50,18:43:20,Caroline SEBERT,RUN VALSERINE,Francia,F,SENIOR,utmb,2022
702,38:33:37,18:44:07,Brian HUTCHINSON G,"UCD DUBLIN ROOM 22 RUNNERS, IRELAND",Irlanda,M,VET-B,utmb,2022
703,38:34:34,18:45:04,Carlos MENDEZ GONZÁLEZ JUAN,NONE,España,M,SENIOR,utmb,2022
704,38:35:14,18:45:44,Humberto GONZALEZ MILLAN JOSÉ,RAIDLIGHT PERÚ ,Colombia,M,SENIOR,utmb,2022
705,38:35:36,18:46:06,François LUCAS,FOULEES SAUSSINOISES,Francia,M,VET-A,utmb,2022
706,38:35:38,18:46:08,Phitchanan MAHACHOT,THAILAND BY UTMB,Tailandia,F,VET-A,utmb,2022
707,38:36:15,18:46:45,André SOMPLATZKI,SPORTTREND ULTRALAUFTEAM BRAUNSCHWEIG,Alemania,M,VET-A,utmb,2022
708,38:37:34,18:48:04,Tiphaine BEAUDOU,VOLODALEN,Francia,M,SENIOR,utmb,2022
709,38:38:09,18:48:39,Fabrice ARNAUD,ENDURANCE SHOP 13 ,Francia,M,VET-A,utmb,2022
710,38:38:15,18:48:45,Mattias WALLIN,TRAILWAY,Suecia,M,VET-A,utmb,2022
711,38:40:00,18:50:30,Andrés ASTRÚA GARCÍA,CLUB ATLETISMO ALCOY,España,M,VET-A,utmb,2022
712,38:40:38,18:51:08,Cyril JECHOUX,NONE,Francia,M,SENIOR,utmb,2022
713,38:40:58,18:51:28,Jose MARTINS,NONE,Portugal,M,VET-A,utmb,2022
714,38:41:44,18:52:14,Anthony FOK BOR,NONE,Francia,M,VET-A,utmb,2022
715,38:42:28,18:52:58,Arno KIRCHMAYR,MICHELLE MOUTON,Austria,M,VET-B,utmb,2022
716,38:43:13,18:53:43,Simon SOULIMANT,TEAM LEGENDRE,Francia,M,VET-A,utmb,2022
717,38:43:15,18:53:45,Alexandre LUCAS,GROUPE LEGENDRE,Francia,M,SENIOR,utmb,2022
718,38:45:20,18:55:50,Daniel BERNAL,NONE,Ecuador,M,SENIOR,utmb,2022
719,38:46:06,18:56:36,Patrick MANULAT,TAILWIND NUTRITION NZ,Filipinas,M,VET-A,utmb,2022
720,38:46:13,18:56:43,Matt COLLINS,NONE,Estados Unidos,M,SENIOR,utmb,2022
721,38:47:00,18:57:30,Janusz WOJTAS,PGB SPORTOWA PACZKA,Polonia,M,VET-B,utmb,2022
722,38:48:02,18:58:32,Fredrik LARSSON,DARK TRAIL RUNNERS,Suecia,M,VET-B,utmb,2022
723,38:48:03,18:58:33,Jochen FERGEN,TC BONN ROETTGEN,Alemania,M,VET-B,utmb,2022
724,38:48:04,18:58:34,Tobbe STENBOM,WISBY ULTRALOPARFORENING,Suecia,M,VET-A,utmb,2022
725,38:48:46,18:59:16,Koichi MATSUI,TEAM 100 MILE,Japón,M,VET-B,utmb,2022
726,38:48:51,18:59:21,Takashi SAKAI,NONE,Japón,M,VET-B,utmb,2022
727,38:48:57,18:59:27,Pollaphat AKAPAN,NONE,Tailandia,M,VET-A,utmb,2022
728,38:49:03,18:59:33,Nicolas MARGUET,NONE,Francia,M,VET-B,utmb,2022
729,38:49:29,18:59:59,Mickael FERNANDES,CRRA,Francia,M,VET-A,utmb,2022
730,38:49:55,19:00:25,Christian HOCQUAUX,ATHLE VOSGES PAYS DE REMIREMONT,Francia,M,VET-B,utmb,2022
731,38:49:56,19:00:26,Christophe ROBIN,PESSAC TRI,Francia,M,VET-B,utmb,2022
732,38:50:25,19:00:55,Hugues DE LEVEZOU DE VESINS,NONE,Francia,M,VET-B,utmb,2022
733,38:50:43,19:01:13,Jon MOULDING,NONE,Reino Unido,M,VET-A,utmb,2022
734,38:51:43,19:02:13,Masaaki IWASAKI,KAIKYO AC,Japón,M,VET-A,utmb,2022
735,38:51:53,19:02:23,Payam DIBADGE,PAZAN TRAILRUNNING,Irán,M,SENIOR,utmb,2022
736,38:52:35,19:03:05,Fabien DEVOS,GANTOIS ,Francia,M,SENIOR,utmb,2022
737,38:52:36,19:03:06,Valentin VEREECKE,MTNV,Francia,M,SENIOR,utmb,2022
738,38:52:59,19:03:29,Chin CHONG KWOK,NONE,Hong Kong,M,SENIOR,utmb,2022
739,38:52:59,19:03:29,Ming MAN KA,NONE,Hong Kong,M,SENIOR,utmb,2022
740,38:54:03,19:04:33,Christian SORENSEN,NONE,Estados Unidos,M,VET-A,utmb,2022
741,38:55:02,19:05:32,Roger FERNANDEZ,EMENCIA,Francia,M,VET-A,utmb,2022
742,38:55:30,19:06:00,David LE COLLONNIER,AS POMMERET,Francia,M,VET-A,utmb,2022
743,38:55:59,19:06:29,Fabrice BERGEON,ASSOCIATION SPORTIVE INTER MUTUELLES ASSISTANCE,Francia,M,VET-A,utmb,2022
744,38:58:04,19:08:34,Yann ADELMANN,EP MANOSQUE ATHLETISME,Francia,M,VET-A,utmb,2022
745,38:58:25,19:08:55,Darren BASFORD,NONE,Australia,M,VET-A,utmb,2022
746,38:59:07,19:09:37,Federico BARUCCO,AV SPORTING TEAM,Italia,M,VET-A,utmb,2022
747,38:59:58,19:10:28,Yannick CHARLOPIN,NONE,Francia,M,VET-A,utmb,2022
748,39:00:38,19:11:08,Clément BERNARD,NONE,Francia,M,SENIOR,utmb,2022
749,39:00:43,19:11:13,Yoshihiro KOGA,NONE,Japón,M,VET-B,utmb,2022
750,39:01:00,19:11:30,David GARNIER,NONE,Francia,M,VET-A,utmb,2022
751,39:02:30,19:13:00,Gwennael DAVAYAT,NONE,Francia,M,SENIOR,utmb,2022
752,39:02:35,19:13:05,Romain ARNAUD,NONE,Francia,M,VET-A,utmb,2022
753,39:02:41,19:13:11,Loic MARTINEAU,NONE,Francia,M,VET-B,utmb,2022
754,39:03:38,19:14:08,Blaz SAJOVIC,AK PIVKA,Eslovenia,M,SENIOR,utmb,2022
755,39:04:20,19:14:50,Sebastian BONISSONE,SKYWARD,Argentina,M,SENIOR,utmb,2022
756,39:04:23,19:14:53,Fabian PERRONE NESTOR,CORONEL BAIGORRIA,Argentina,M,VET-A,utmb,2022
757,39:04:33,19:15:03,Matthew MALLON,NONE,Estados Unidos,M,VET-A,utmb,2022
758,39:05:13,19:15:43,Nicolas SCHUSTER,NONE,Francia,M,VET-A,utmb,2022
759,39:05:14,19:15:44,Laurent GERING,RAVANEL § CO,Francia,M,VET-B,utmb,2022
760,39:05:53,19:16:23,Tomasz SADŁO,SĘDZIA BIEGA,Polonia,M,VET-A,utmb,2022
761,39:06:02,19:16:32,Allegret,NONE,Francia,M,VET-A,utmb,2022
762,39:06:40,19:17:10,Bart WIJNANDS,NONE,Países Bajos,M,VET-B,utmb,2022
763,39:07:00,19:17:30,Quentin AVENEL,NONE,Francia,M,SENIOR,utmb,2022
764,39:07:10,19:17:40,Diego MARTINI,NONE,Italia,M,VET-A,utmb,2022
765,39:08:12,19:18:42,Richard AUROY,CA BALMA,Francia,M,VET-B,utmb,2022
766,39:08:30,19:19:00,Adam GROUCOTT,NONE,Nueva Zelandia,M,VET-A,utmb,2022
767,39:11:56,19:22:26,Samuel YAMAMOTO,NONE,Canadá,M,SENIOR,utmb,2022
768,39:12:59,19:23:29,Sebastien ARNAUD,007002,Francia,M,VET-A,utmb,2022
769,39:13:15,19:23:45,Mathieu HAUWEL,AVOC,Francia,M,VET-A,utmb,2022
770,39:13:25,19:23:55,Aurélien DE SA,OXUBII,Francia,M,VET-A,utmb,2022
771,39:13:29,19:23:59,Valentine RAMETTE,NONE,Francia,F,SENIOR,utmb,2022
772,39:13:41,19:24:11,Omar DIAZ,NONE,Méjico,M,SENIOR,utmb,2022
773,39:15:08,19:25:38,Wing LAM CHUN,NONE,Hong Kong,M,SENIOR,utmb,2022
774,39:15:24,19:25:54,Daugirdas SEMIOTAS,DAUGIRDAS GYM,Lituania,M,SENIOR,utmb,2022
775,39:15:31,19:26:01,Pontus BACKLUND,NARPES OK,Finlandia,M,VET-A,utmb,2022
776,39:16:28,19:26:58,Romain BIDOLI,AVOC,Francia,M,SENIOR,utmb,2022
777,39:17:10,19:27:40,Yannick BORON,OEU'TRAIL ,Francia,M,VET-A,utmb,2022
778,39:17:10,19:27:40,Nicolas PASQUIER,TEAM BRIOCHE A PATTES,Francia,M,SENIOR,utmb,2022
779,39:17:15,19:27:45,Jacek BARANOWSKI,JACEKBIEGA RUNNING TEAM,Polonia,M,VET-A,utmb,2022
780,39:17:31,19:28:01,Gustavo PESSA,PUXA POR TI,Portugal,M,VET-A,utmb,2022
781,39:17:38,19:28:08,Gregorio SALCEDO PERIS,NONE,España,M,VET-A,utmb,2022
782,39:18:53,19:29:23,Genevieve PEDROLETTI,LE CREUX DE LA VAGUE,Francia,F,VET-A,utmb,2022
